sensor0,sensor1,sensor2,sensor32,sensor33,sensor34
47.92,50.74,43.36,48.7,32.55,79.54
47.92,50.74,43.4,48.44,32.55,78.88
47.83,50.74,43.45,47.92,32.81,78.35
56.59,50.74,52.59,46.88,33.07,78.09
53.05,50.74,48.74,45.57,33.07,78.01
48.18,50.74,65.27,44.27,32.55,83.33
35.86,50.65,57.33,43.23,31.77,80.73
59.92,50.74,45.45,42.71,31.25,78.65
49.8,50.74,54.84,43.23,30.99,77.08
48.8,50.61,53.72,42.97,30.21,77.34
45.96,50.65,46.32,43.49,30.21,79.17
37.34,50.65,51.74,44.53,30.21,78.12
51.04,50.65,42.15,44.79,30.21,76.82
37.68,50.65,35.29,44.27,30.21,76.82
47.21,50.65,48.7,44.01,29.95,77.34
41.25,50.65,33.39,44.01,29.69,79.43
32.06,50.74,29.45,44.27,29.17,80.99
47.83,50.61,43.71,44.01,28.91,81.25
47.61,50.65,43.79,44.01,28.91,81.77
47.79,50.65,43.79,43.49,28.91,80.73
47.79,50.56,43.79,42.97,29.17,80.47
47.79,50.61,43.79,42.19,29.69,79.43
47.79,50.61,43.84,41.67,29.17,78.39
47.79,50.61,43.84,40.89,29.69,77.34
47.79,50.65,43.84,40.62,29.69,75.52
47.79,50.65,43.84,40.1,29.69,73.44
47.79,50.61,43.84,39.58,29.17,71.88
47.79,50.65,43.84,39.06,29.17,71.35
47.79,50.65,43.88,39.06,29.17,70.05
47.79,50.61,43.88,40.1,28.91,69.53
47.79,50.61,43.88,43.03,28.91,70.31
47.79,50.65,43.88,43.12,28.91,72.92
47.79,50.61,43.88,43.08,28.91,75.78
47.79,50.61,43.42,43.0,27.78,76.56
47.79,50.61,43.28,42.95,33.44,76.82
47.79,50.61,35.41,42.93,27.6,76.56
47.79,50.65,33.27,43.02,22.58,76.04
47.79,50.61,47.37,43.21,39.28,79.17
47.79,50.56,42.95,43.49,36.02,82.72
47.79,50.61,64.6,45.31,21.89,83.19
47.79,50.61,45.44,44.53,33.77,83.27
47.79,50.61,42.62,44.01,30.1,83.01
39.67,50.61,44.07,42.97,40.11,82.53
39.2,50.61,35.49,42.97,27.78,82.0
45.6,50.61,38.56,43.23,24.97,81.46
27.93,50.61,48.66,44.79,29.68,81.11
56.15,53.35,52.79,45.83,31.33,85.68
41.27,67.94,34.86,46.88,40.08,83.07
42.83,38.94,40.44,47.14,28.37,82.55
44.26,43.24,40.74,46.61,38.77,80.47
35.71,47.6,67.28,46.61,27.42,78.39
64.53,37.13,58.07,46.88,30.37,77.86
40.36,46.24,53.02,47.14,29.18,76.56
48.09,51.27,14.09,46.88,34.7,77.86
47.29,37.71,29.87,46.88,23.75,79.95
57.25,59.23,56.79,46.09,30.72,83.59
40.9,51.89,38.29,45.57,20.47,87.5
49.29,53.08,33.61,45.31,35.93,88.54
59.49,51.18,29.31,45.57,24.04,87.5
39.96,48.33,66.6,45.83,30.33,85.94
49.06,58.59,73.74,45.31,22.81,86.2
55.31,34.08,53.45,44.53,29.28,86.46
46.84,49.42,54.37,44.79,38.83,84.9
47.15,46.4,41.39,44.79,24.25,83.07
49.15,55.34,6.84,45.31,27.26,81.25
23.42,44.34,44.57,45.31,24.61,78.12
40.46,50.65,40.95,45.83,40.27,73.44
50.92,50.65,46.72,47.4,27.9,71.88
37.02,50.65,42.34,49.22,20.8,71.88
53.14,50.74,49.45,50.0,29.98,73.18
56.79,50.74,31.27,50.78,30.14,74.74
45.74,50.65,49.51,50.78,36.08,78.65
52.82,50.65,39.94,49.74,20.31,79.69
55.47,50.65,46.48,49.22,33.7,80.73
55.7,50.74,42.52,48.18,39.65,82.29
58.29,50.65,44.05,46.88,30.47,84.64
51.33,50.65,44.1,45.83,30.47,84.38
45.29,50.65,44.1,45.57,30.99,82.55
44.51,50.65,44.1,46.61,32.86,79.69
47.83,50.65,44.1,46.61,32.55,79.69
47.92,50.65,44.05,47.92,33.85,75.26
47.92,50.65,44.01,47.92,33.59,72.66
47.92,50.78,44.01,48.44,33.37,70.05
47.92,50.65,43.92,48.7,33.35,67.97
47.92,50.65,43.88,48.7,33.18,66.15
47.92,50.74,43.84,49.62,33.02,63.02
47.92,50.74,43.84,49.76,32.9,60.42
47.92,50.74,43.79,49.83,32.84,61.72
47.92,50.78,43.71,49.82,34.11,61.72
47.92,50.74,43.71,49.76,33.59,62.76
47.92,50.74,43.71,49.7,33.07,68.75
47.92,50.65,43.71,51.04,32.55,73.18
47.92,50.74,43.71,50.52,32.29,76.04
47.92,50.61,43.79,50.0,31.77,76.82
47.92,50.74,43.79,50.0,31.51,75.26
47.92,50.65,43.84,50.78,31.51,73.44
47.92,50.74,43.88,50.52,31.77,73.44
47.92,50.56,43.88,50.0,32.64,75.78
47.92,50.65,43.92,49.48,33.85,76.04
47.92,50.61,43.92,49.22,33.59,74.74
47.83,50.74,44.01,47.92,32.81,73.18
47.83,50.61,44.01,46.88,32.29,74.74
47.83,50.65,44.05,46.88,31.77,76.58
47.83,50.65,44.05,46.88,31.77,82.55
47.83,50.61,44.05,46.09,32.55,84.38
47.83,50.74,44.1,45.83,32.55,83.07
47.83,50.61,44.1,46.61,32.81,79.95
47.83,50.61,44.1,47.14,32.81,78.12
47.83,50.61,44.1,47.4,32.81,76.04
47.83,50.61,44.14,48.44,32.81,74.48
47.83,50.65,44.14,49.74,33.07,71.88
47.79,50.65,44.23,51.04,33.07,69.01
47.83,50.56,44.23,51.3,33.85,67.71
47.83,50.56,44.23,51.04,33.59,67.71
47.83,50.56,44.23,51.04,33.59,67.71
47.61,50.61,44.23,49.74,33.85,71.35
47.83,50.56,44.27,49.48,33.59,74.74
47.83,50.52,44.27,48.7,33.07,76.56
47.83,50.61,44.27,48.44,32.81,76.56
47.83,50.56,44.27,48.44,31.77,74.22
47.83,50.52,44.27,47.92,31.25,71.61
47.83,50.56,44.31,48.18,30.47,70.05
47.83,50.52,44.31,49.22,30.21,71.35
47.83,50.52,44.31,49.22,29.95,73.18
47.83,50.56,44.31,49.74,29.95,75.26
47.83,50.52,44.31,51.89,29.95,75.52
47.83,50.56,44.36,52.06,29.95,73.96
47.83,50.52,44.36,52.1,29.95,72.66
47.83,50.43,44.36,52.15,30.47,73.44
47.83,50.52,44.44,52.22,30.99,75.26
47.83,50.43,44.44,52.29,31.25,73.96
47.83,50.43,44.44,52.37,31.25,71.35
47.83,50.39,44.44,52.38,30.99,71.61
47.83,50.43,44.44,52.33,30.47,72.66
47.83,50.39,44.49,53.91,30.21,74.48
47.83,50.43,44.49,53.12,30.21,77.08
47.83,50.39,44.49,52.08,29.95,79.95
47.83,50.39,44.49,52.6,29.69,85.72
47.83,50.43,44.49,53.39,29.95,86.34
47.83,50.39,44.49,53.65,29.69,86.27
47.83,50.35,44.49,53.39,29.69,85.72
47.83,50.39,44.49,52.34,30.47,85.16
47.83,50.39,44.49,51.04,31.77,84.85
47.83,50.39,44.53,50.0,32.29,84.54
47.79,50.39,44.53,48.7,32.81,84.32
47.83,50.39,44.53,48.44,32.81,84.0
47.83,50.39,44.53,48.18,32.81,83.5
47.83,50.35,44.53,47.14,33.59,87.24
47.83,50.35,44.53,45.83,34.38,83.07
47.79,50.35,44.53,44.01,35.16,80.73
47.83,50.35,44.53,42.97,35.16,80.99
47.83,50.39,44.53,42.19,34.38,80.73
47.83,50.39,44.57,41.67,33.59,79.69
47.83,50.35,44.53,41.41,32.81,80.47
47.83,50.39,44.53,41.41,32.29,80.47
47.83,50.3,44.53,40.89,32.29,78.12
47.83,50.43,44.57,40.62,32.29,75.26
47.83,50.35,44.53,40.1,31.77,72.14
47.83,50.39,44.53,41.93,31.25,70.31
47.92,50.39,44.53,44.21,30.99,69.01
47.92,50.35,44.49,44.27,30.47,68.23
47.92,50.39,44.49,44.24,30.21,67.97
47.92,50.39,44.49,44.16,30.21,73.18
47.92,50.39,44.49,44.14,30.21,73.18
47.92,50.39,44.44,44.24,30.99,76.04
47.92,50.39,44.36,46.09,31.51,78.39
47.92,50.39,44.31,47.4,31.89,80.73
47.92,50.43,44.27,47.14,31.79,82.03
47.92,50.35,44.23,46.09,31.67,82.55
47.92,50.35,44.14,45.57,31.59,81.77
47.92,50.35,44.14,44.79,31.54,79.69
47.92,50.35,44.1,44.53,32.29,80.99
47.92,50.35,44.1,44.53,32.29,80.99
47.92,50.56,44.01,46.06,31.77,84.38
47.92,50.39,43.92,47.4,31.51,82.29
47.83,50.39,43.88,47.4,31.51,85.94
47.92,50.43,43.88,46.88,31.51,89.84
47.92,50.39,43.88,46.88,31.77,91.67
47.92,50.39,43.88,46.61,32.29,91.67
47.92,50.43,43.88,46.61,32.29,91.15
47.92,50.43,43.88,46.61,32.29,90.89
47.92,50.39,43.88,46.09,32.29,88.54
47.92,50.39,43.84,45.57,32.29,85.68
47.92,50.39,43.92,44.79,32.55,83.59
47.92,50.43,43.92,44.79,32.29,82.29
47.92,50.52,44.01,45.31,32.29,80.73
47.92,50.52,44.01,45.31,32.29,78.39
47.92,50.52,44.05,45.31,32.29,76.82
47.92,50.43,44.05,44.79,32.29,74.48
47.96,50.52,44.05,44.79,31.77,71.88
47.96,50.56,44.05,44.79,32.81,71.35
47.92,50.52,44.05,44.79,34.43,70.31
47.96,50.52,44.05,45.83,34.73,68.23
48.13,50.43,44.05,46.09,34.86,66.15
47.96,50.56,44.05,46.61,35.42,63.02
47.96,50.56,44.01,46.61,34.9,62.76
47.96,50.56,44.01,46.88,35.16,63.02
47.96,50.61,44.01,47.4,35.12,62.5
47.96,50.52,43.92,47.92,35.03,61.72
47.83,50.56,43.92,47.4,34.88,61.46
47.96,50.56,43.88,47.14,34.7,62.24
47.96,50.56,43.88,47.14,34.49,62.24
48.0,50.52,43.88,45.83,34.17,62.76
48.0,50.52,43.84,45.57,35.16,62.24
47.92,50.52,43.84,45.83,34.38,61.46
48.0,50.52,43.88,46.61,33.59,64.06
48.0,50.52,43.88,47.14,32.81,67.45
48.0,50.56,43.88,46.61,32.81,66.67
48.0,50.56,43.88,46.61,32.55,65.62
48.05,50.61,43.88,46.88,32.29,67.71
48.05,50.56,43.88,47.92,32.29,70.83
48.05,50.56,43.88,48.18,31.77,70.05
48.05,50.56,43.88,48.44,31.77,68.23
48.05,50.56,43.88,48.44,31.77,67.71
48.05,50.56,43.84,48.44,31.77,65.36
48.13,50.56,43.84,48.18,32.29,61.72
48.13,50.65,43.79,47.92,32.55,60.16
48.13,50.61,43.79,47.4,32.55,64.32
48.13,50.52,43.71,48.44,33.07,67.97
48.13,50.65,43.71,48.18,33.07,70.31
48.26,50.65,43.71,47.14,33.07,72.14
48.13,50.61,43.71,47.14,33.59,72.14
48.18,50.65,43.71,47.4,34.38,69.27
48.18,50.65,43.71,47.4,34.38,69.27
48.18,50.61,43.71,48.44,35.16,67.45
48.18,50.61,43.71,48.44,35.68,64.84
48.18,50.65,43.71,47.92,35.68,62.5
48.18,50.74,43.79,47.14,35.68,60.16
47.83,50.65,43.79,48.44,36.46,59.9
48.18,50.65,43.79,49.74,37.5,60.94
48.18,50.74,43.79,50.0,38.02,61.2
48.22,50.74,43.79,51.3,38.02,61.46
48.65,50.74,43.84,52.34,37.76,62.5
48.22,50.65,43.84,52.6,36.72,63.8
48.22,50.74,43.88,52.34,35.42,63.8
48.22,50.74,43.88,53.12,34.38,65.62
48.26,50.78,43.88,54.43,33.85,69.53
48.26,50.78,43.92,54.43,33.07,72.92
48.26,50.78,43.92,53.39,32.55,76.82
48.26,50.78,43.92,52.34,32.55,82.55
48.26,50.78,43.92,51.3,32.29,85.68
48.35,50.78,43.88,50.52,32.29,86.98
48.35,50.82,43.88,49.74,32.29,86.98
48.35,50.78,43.88,49.22,32.55,85.94
48.35,50.82,43.88,48.7,32.55,85.68
48.35,50.78,43.88,48.7,32.81,85.16
48.35,50.87,43.84,50.0,33.85,85.16
48.39,50.87,43.84,51.04,33.65,86.46
48.39,50.87,43.79,51.3,33.6,85.68
48.39,50.82,43.79,51.04,33.58,83.85
48.39,50.87,43.71,50.52,34.38,80.99
48.39,50.87,43.71,49.74,34.38,79.43
48.39,50.87,43.71,49.22,34.38,78.12
48.39,50.95,43.71,48.44,34.38,78.65
48.44,50.95,43.79,47.4,34.38,79.43
48.44,50.95,43.79,46.88,34.11,77.86
48.44,50.82,43.79,46.88,34.11,75.78
48.35,50.95,43.84,47.4,33.85,76.04
48.26,50.95,43.84,48.18,34.11,78.39
48.44,50.95,43.84,47.92,34.11,78.39
48.35,50.95,43.79,47.4,34.11,79.43
48.44,50.95,43.79,47.4,33.59,80.99
48.44,50.95,43.79,47.14,33.59,82.03
48.44,50.95,43.79,46.88,33.85,83.07
48.44,50.95,43.79,46.61,33.85,83.59
48.48,50.95,43.79,45.83,33.59,82.29
48.48,50.95,43.84,47.14,33.59,82.03
48.48,51.0,43.84,47.92,33.07,82.29
48.35,51.0,43.84,48.18,33.07,84.9
48.48,51.0,43.84,48.44,33.07,85.68
48.48,51.0,43.88,48.18,33.85,85.94
48.48,51.0,43.88,47.14,34.11,84.9
48.48,51.0,43.88,46.61,34.9,83.33
48.48,51.0,43.92,46.61,36.2,84.38
48.48,51.0,43.92,45.31,36.72,87.5
48.48,51.0,43.92,44.01,36.46,88.8
48.57,51.04,43.92,43.49,36.2,95.05
48.57,50.95,43.92,43.23,35.42,101.3
48.39,51.04,43.88,42.71,34.9,103.91
48.57,51.04,43.88,42.97,34.11,104.69
48.57,51.04,43.84,42.97,33.59,105.21
48.57,51.04,43.84,44.01,33.85,103.12
48.61,51.04,43.84,45.77,34.9,92.3
48.61,51.04,43.84,46.09,34.9,96.35
48.61,51.04,43.84,49.68,45.76,94.27
48.48,51.0,43.84,46.05,36.24,92.45
48.61,51.04,43.84,34.65,36.33,90.36
48.61,51.04,43.88,54.36,32.33,87.76
48.61,51.09,43.88,55.19,28.48,84.9
48.44,51.09,43.88,53.37,37.57,83.59
48.61,51.04,43.92,48.12,26.19,82.29
48.61,51.04,43.92,45.32,27.07,80.47
48.61,51.09,44.01,44.01,43.1,78.39
48.61,51.04,44.01,42.5,38.21,75.78
48.61,51.0,44.05,57.48,42.93,74.74
48.61,51.04,44.1,26.19,43.35,73.96
48.65,51.04,44.1,34.53,27.53,72.14
48.61,51.09,44.1,50.19,39.38,68.23
48.61,51.09,44.1,45.25,35.77,64.32
48.61,51.04,44.1,45.14,28.02,62.24
48.61,51.09,44.14,47.4,34.11,62.24
48.61,51.09,44.14,47.92,34.11,64.06
48.44,51.09,44.23,48.44,33.85,65.36
48.61,51.09,44.23,49.74,33.59,67.45
48.61,51.09,44.23,50.52,34.38,70.05
48.65,51.09,44.14,50.52,35.33,70.83
48.65,51.04,44.14,50.0,36.2,71.88
48.65,51.04,44.1,49.74,35.68,73.18
48.65,51.04,44.1,49.22,35.16,73.44
48.65,50.13,44.1,48.7,35.68,74.22
48.65,46.25,44.1,49.74,32.92,79.43
48.65,50.44,44.1,51.3,42.05,84.13
48.61,48.99,44.1,52.34,29.1,86.82
48.61,62.32,44.1,51.82,32.07,89.85
48.61,53.01,44.1,50.78,30.93,92.84
48.61,41.37,44.14,50.52,27.45,95.78
48.61,58.52,44.14,50.0,31.23,99.48
48.61,62.57,44.23,50.78,41.84,93.49
48.61,44.54,44.23,51.04,35.25,87.76
48.61,41.81,44.27,50.78,30.66,87.24
48.61,58.32,44.27,50.0,44.33,110.51
48.61,51.85,44.31,49.48,34.4,112.91
48.57,56.58,44.31,48.44,32.84,114.03
48.57,39.29,44.31,47.92,32.7,114.09
48.57,52.78,44.31,47.14,35.14,113.65
48.57,54.91,44.31,46.61,40.04,112.61
48.48,59.36,44.31,46.61,34.69,111.23
48.48,55.19,44.36,46.09,35.14,109.52
48.48,49.76,44.36,45.83,30.67,108.0
48.48,62.54,44.36,45.31,37.26,106.79
48.48,62.15,44.44,44.79,42.18,105.51
48.44,51.0,44.44,45.31,31.51,102.9
48.44,50.87,44.44,45.57,31.25,99.93
48.44,50.87,44.44,45.57,31.25,96.75
48.26,50.95,44.49,45.31,33.45,102.6
48.39,50.87,44.49,44.53,33.52,99.22
48.18,50.82,44.49,44.53,33.6,94.27
48.39,50.82,44.49,44.27,33.61,88.8
48.35,50.82,44.49,44.27,34.9,83.07
48.35,50.95,44.49,45.31,34.11,81.83
48.35,50.82,44.49,47.96,33.59,79.95
48.35,50.87,44.49,48.34,33.85,78.25
48.26,50.87,44.53,48.75,35.16,76.8
48.26,50.87,44.53,49.15,35.16,75.57
48.26,50.95,44.53,49.59,35.68,74.41
48.26,50.87,44.53,50.04,36.2,72.78
48.26,50.87,44.49,51.04,35.68,71.24
48.26,50.82,44.49,50.52,36.2,66.15
48.26,50.87,44.49,50.52,35.68,66.15
48.26,50.78,44.44,50.52,35.42,63.8
48.35,50.78,44.44,52.34,35.42,62.24
48.35,50.82,44.36,52.44,34.9,60.94
48.35,50.78,44.36,52.34,34.38,59.11
30.36,38.98,44.31,52.13,34.11,58.33
62.22,62.43,44.31,51.9,33.85,57.81
49.13,60.86,44.27,51.72,33.85,59.64
40.3,47.0,44.27,51.56,34.38,63.8
41.91,48.15,44.23,51.39,34.9,66.41
50.08,47.53,44.23,52.6,35.16,66.41
49.48,52.17,44.23,52.08,34.9,66.15
51.44,40.19,44.14,51.04,34.11,73.15
41.07,59.88,44.14,49.74,33.85,74.37
42.72,63.35,44.14,49.22,33.59,75.58
53.39,41.05,44.14,49.74,33.59,76.68
54.11,59.49,44.14,51.04,33.59,77.62
34.9,53.19,44.1,51.3,33.07,78.48
40.25,41.18,44.1,51.3,33.07,79.28
52.87,57.74,30.93,50.78,19.13,85.16
43.44,53.51,43.22,50.78,40.66,83.59
31.57,57.32,42.9,50.78,35.07,81.25
33.15,67.58,44.52,51.3,36.84,86.46
51.34,45.65,47.43,51.82,39.89,91.67
47.96,42.85,35.67,51.82,27.16,92.71
64.19,56.65,57.5,52.34,38.17,89.58
31.8,40.56,48.16,53.54,46.7,85.94
39.95,51.65,48.16,53.63,47.35,84.38
45.06,63.98,56.9,53.61,30.51,81.25
57.66,57.41,33.09,53.52,42.94,76.04
57.31,38.64,51.08,53.45,44.34,73.18
51.58,60.89,50.46,53.39,43.88,73.44
43.76,42.5,50.87,53.32,38.91,74.22
51.84,52.91,50.46,54.95,34.95,73.18
38.55,43.82,45.28,54.43,25.35,70.31
27.34,45.38,35.33,53.91,39.37,68.75
49.69,50.51,49.6,53.65,34.92,67.97
41.08,65.94,35.44,53.65,45.66,67.71
42.05,55.25,39.86,53.12,33.1,67.45
48.12,61.39,34.52,53.12,28.33,66.67
50.72,54.19,41.9,53.12,34.53,66.93
34.36,62.14,40.03,52.34,27.48,66.15
44.49,50.01,40.8,51.3,36.17,63.54
44.9,43.2,45.34,50.52,30.99,60.42
48.68,42.82,45.46,49.74,36.18,61.2
39.59,45.02,43.79,48.7,33.85,64.84
50.76,53.23,43.79,48.44,34.11,75.22
58.15,51.36,43.79,48.18,34.11,75.78
44.66,31.54,43.84,48.44,34.38,75.79
60.3,40.71,43.84,48.18,34.9,75.47
48.61,51.0,43.88,48.7,34.38,75.3
48.65,51.04,43.88,48.7,34.38,75.4
48.65,51.0,43.88,49.22,34.11,75.67
48.65,51.04,43.88,49.48,34.11,76.18
48.65,51.09,43.84,49.22,33.59,81.25
48.65,51.09,43.84,49.22,33.59,81.25
48.65,51.04,43.84,50.0,33.59,78.65
48.48,51.0,43.84,50.52,33.85,76.04
48.65,50.95,43.79,50.0,34.11,74.22
48.65,51.0,43.84,49.22,34.11,77.34
48.65,51.0,43.84,48.7,34.11,82.29
48.65,51.0,43.88,48.7,34.9,85.16
48.61,51.04,43.88,48.44,35.16,86.46
48.61,51.04,43.92,49.22,35.16,85.68
48.61,51.04,43.92,49.48,34.9,83.07
48.61,51.17,43.92,50.52,34.9,80.47
48.61,51.04,43.92,51.3,35.42,78.65
48.61,51.04,43.92,51.3,35.42,78.65
48.61,51.09,43.88,51.04,34.9,75.26
48.61,51.04,43.84,51.04,34.38,73.44
48.61,51.09,43.84,50.78,33.85,73.18
48.61,51.09,43.84,50.52,33.85,72.14
48.61,51.09,43.84,50.78,34.11,70.57
48.61,51.09,43.84,50.52,34.11,69.27
48.57,51.0,43.88,50.0,34.11,68.75
48.57,51.04,43.88,50.52,34.38,69.27
48.57,51.09,43.92,51.82,34.38,69.01
48.57,51.09,43.92,52.08,34.38,68.23
48.57,51.04,44.01,52.34,34.9,69.53
48.57,51.09,44.01,52.34,34.38,69.53
48.57,51.0,44.01,52.34,34.38,69.27
48.57,51.04,44.01,51.3,34.38,70.31
48.57,51.04,44.05,50.52,33.85,72.92
48.57,51.09,44.05,49.48,33.59,75.26
48.57,51.0,44.05,49.74,33.59,76.56
48.57,51.04,44.05,53.79,33.85,75.78
48.57,51.0,44.1,54.69,34.11,73.96
48.57,51.04,44.1,56.51,34.11,70.31
48.57,51.0,44.14,53.9,33.85,66.93
48.57,51.0,44.23,53.5,33.85,66.41
33.7,51.0,44.23,52.97,27.59,68.75
51.09,51.0,44.23,52.43,35.87,73.44
58.18,50.95,44.23,51.95,31.79,80.72
48.12,51.04,44.23,51.55,45.64,81.01
49.61,51.0,44.23,51.26,41.02,80.74
38.91,51.04,44.23,52.6,40.78,80.29
54.96,51.04,44.14,51.82,34.39,79.98
40.83,51.09,44.14,50.78,29.84,79.95
51.27,51.0,44.14,49.22,40.41,80.38
53.37,51.0,44.14,47.92,36.0,81.14
44.22,51.04,44.23,46.88,39.13,85.94
54.41,51.04,44.23,46.61,48.38,83.33
52.26,51.0,44.23,47.14,33.91,79.95
44.85,51.09,44.27,47.4,36.28,78.39
66.79,51.0,44.27,47.92,40.46,80.73
53.22,51.0,44.27,47.14,27.64,84.38
52.77,51.04,44.27,46.88,30.41,88.54
54.5,51.0,44.31,47.14,29.81,91.41
51.07,51.0,44.31,46.88,36.76,91.15
41.45,51.0,44.31,45.83,38.89,90.89
54.81,51.04,44.36,45.57,37.09,89.06
42.1,51.0,44.36,45.57,31.73,88.28
50.13,51.04,44.44,44.79,28.61,88.54
54.02,50.95,44.49,44.53,33.06,89.06
54.72,51.0,27.27,45.83,38.34,89.84
49.26,51.0,56.09,45.83,28.22,89.84
39.35,50.95,46.98,47.4,30.43,87.5
55.12,50.95,50.32,48.44,19.51,84.38
41.37,50.95,46.36,48.44,36.17,84.38
55.93,50.87,56.37,49.22,34.75,80.73
44.99,50.82,37.91,48.7,31.3,82.55
70.39,50.82,39.13,48.18,45.72,83.33
44.46,50.82,65.97,47.92,41.56,82.55
60.38,50.78,44.58,47.14,23.77,80.73
45.44,50.82,39.39,46.88,40.09,78.39
51.64,50.82,45.0,46.61,35.3,78.12
42.74,50.74,51.58,46.61,42.13,79.17
44.61,50.78,36.88,46.09,44.3,82.55
51.03,50.78,54.35,45.83,20.03,83.85
58.67,50.74,38.34,45.57,30.51,85.16
54.12,50.78,44.88,45.31,42.61,86.46
50.03,50.78,44.88,45.83,44.65,91.67
51.68,50.65,44.88,46.09,37.44,88.29
48.35,50.74,44.92,46.09,33.85,88.01
48.35,50.74,44.92,46.09,33.59,87.68
48.35,50.65,44.92,46.61,33.07,87.72
48.35,50.65,44.92,46.61,33.07,94.01
48.26,50.65,44.97,46.09,33.07,93.49
48.26,50.56,44.97,45.83,34.38,92.19
48.26,50.61,44.97,45.57,35.7,89.58
48.26,50.56,44.97,45.31,35.64,87.5
48.26,50.56,44.97,45.57,35.51,86.98
48.26,50.56,44.97,45.31,35.3,87.24
48.26,50.56,45.01,44.79,35.06,87.76
48.22,50.61,44.97,45.57,34.86,89.58
48.22,50.52,45.01,45.57,34.72,90.1
48.22,50.52,45.01,45.57,34.64,90.1
48.22,50.52,45.01,45.57,35.16,89.84
48.22,50.52,45.01,45.83,35.42,89.58
48.22,50.43,45.1,46.09,34.9,90.1
48.22,50.52,45.1,46.09,34.11,92.19
48.18,50.52,45.1,46.09,34.11,95.57
48.18,50.39,45.1,49.69,34.11,96.61
48.18,50.43,45.14,49.74,33.85,94.27
48.18,50.52,45.14,50.78,33.59,88.54
48.18,50.39,45.14,51.3,33.59,82.29
48.13,50.39,45.14,52.09,33.59,77.08
48.13,50.35,45.14,52.64,33.07,72.92
48.13,50.35,45.14,53.11,33.07,71.35
48.05,50.39,45.14,53.48,33.59,75.78
48.05,50.39,45.14,53.77,33.07,80.73
48.05,50.39,45.14,54.05,33.07,80.73
48.05,50.39,45.1,54.31,33.59,84.9
48.0,50.3,45.1,54.41,33.59,84.9
48.0,50.35,45.1,54.44,33.59,84.38
47.96,50.22,45.14,54.4,33.85,83.33
47.96,50.3,45.14,54.32,34.11,86.98
47.92,50.3,45.14,54.21,34.11,87.76
47.92,50.17,45.14,54.1,34.38,88.54
47.83,50.22,45.14,55.99,34.9,89.84
47.83,50.35,45.14,54.95,34.9,88.8
47.79,50.22,45.14,54.43,34.38,87.76
47.79,50.22,45.14,53.39,34.38,86.46
47.74,50.3,45.14,52.34,35.16,85.16
47.7,50.17,45.14,53.12,37.97,79.69
47.7,50.17,45.14,53.12,36.72,79.69
47.7,50.17,45.14,53.39,39.41,76.56
47.61,50.17,45.14,53.65,39.58,72.66
47.57,50.22,45.14,53.12,40.89,68.23
47.57,50.13,45.14,52.34,42.19,65.62
47.57,50.13,45.1,51.3,43.49,64.32
47.53,50.09,45.14,50.0,44.79,63.02
47.53,50.13,45.14,49.22,46.09,60.42
47.48,50.13,45.1,48.44,46.88,58.33
47.48,50.09,45.1,47.92,47.14,57.29
47.4,50.09,45.1,47.14,47.92,58.33
47.35,50.09,45.1,46.61,49.22,61.2
47.35,50.13,45.1,45.83,48.7,61.46
47.31,50.13,45.1,45.83,42.33,62.5
47.31,50.13,45.1,45.83,41.79,61.46
47.27,50.13,45.1,46.88,41.93,58.85
47.27,50.13,45.1,46.88,41.93,58.85
47.18,50.13,45.14,48.31,40.21,54.95
47.18,50.22,45.14,48.09,39.69,53.65
47.14,50.17,45.14,47.84,39.19,54.69
47.14,50.09,45.14,47.59,38.7,60.94
47.14,50.22,45.14,47.39,38.18,73.29
47.09,50.17,45.14,47.25,37.57,74.62
47.09,50.17,45.14,48.44,36.98,75.31
47.05,50.22,45.14,47.92,36.68,75.69
47.05,50.22,45.14,47.4,36.44,75.91
46.88,50.22,45.14,47.14,36.19,76.18
47.05,50.22,45.18,46.61,35.92,76.34
46.92,50.3,45.18,46.61,35.73,76.73
46.96,50.3,45.18,46.88,35.58,77.23
46.92,50.22,45.18,46.88,35.5,77.74
46.92,50.22,45.18,46.88,35.48,77.98
46.92,50.22,45.18,46.61,35.47,82.55
46.92,50.22,45.23,46.61,35.47,83.07
46.92,50.35,45.23,46.61,34.11,80.99
46.92,50.35,45.23,46.61,34.11,80.47
46.92,50.35,45.31,46.09,33.85,79.95
46.74,50.35,45.31,45.57,34.11,79.43
46.92,50.35,45.31,45.83,34.9,78.12
46.92,50.35,45.31,45.57,35.68,76.04
46.88,50.39,45.31,44.27,36.72,73.96
46.92,50.43,45.31,43.49,36.46,70.57
46.92,50.35,45.31,42.97,35.68,69.01
46.88,50.43,45.31,42.71,36.2,68.75
46.74,50.43,45.36,42.19,35.68,68.23
46.88,50.43,45.36,42.71,35.68,69.27
46.88,50.43,45.36,43.49,35.68,71.35
46.88,50.35,45.36,44.01,35.42,70.83
46.88,50.43,45.36,44.01,35.16,70.57
46.88,50.39,45.36,43.23,34.9,73.96
46.88,50.39,45.36,42.97,34.9,75.78
46.88,50.43,45.36,44.27,35.16,76.04
46.92,50.43,45.36,44.53,35.16,77.08
46.92,50.52,45.36,44.27,34.9,76.04
46.92,50.43,45.36,44.27,34.11,73.96
46.92,50.52,45.36,44.01,33.85,72.66
46.92,50.56,45.36,44.27,33.59,71.88
46.96,50.52,45.36,46.09,33.59,71.88
46.96,50.52,45.36,47.4,33.59,73.18
